SriLanka_creole,phonetic_transcription,Portuguese_definition,English_definition,pos,Related_languages,pt_related annotations,sources,original_full_entry,original_Portuguese_definition,original_linguistic_notes,page
Reprensão,repɾensaːo,repreensão,reproof,noun,,Old Portuguese,,"Reprensão, reprehensão. — Port. arch.",repreensão,,174.0
Reprová,repɾoʋaː,"reprovar, repreender, ameaçar","reproach, scold, threaten",verb,,,,"Reprova, reprovar, reprehender ; ameaçar. Cfr. desprova.","reprovar, repreender, ameaçar",,174.0
Reptiles,reptiles,repteis,reptiles,noun,,,,"Reptiles, reptils, reptis.",reptéis,,174.0
reptils,reptils,repteis,reptiles,noun,,,,"Reptiles, reptils, reptis.",reptéis,,174.0
Requedá,rekedaː,"arrecadar, requerer","collect, request",verb,,,,"Requedá, arrecadar; requerer. Reqnedação, arrecadação.— Reqiiedar em F. Lopes.","arrecadar, requerer",,174.0
Requedação,rekedasaːo,arrecadação,collection,noun,,,,,arrecadação,,
Requéza,rekeːza,riqueza,wealth,noun,,,,"Requéza, riqueza (mais us.).",riqueza,,174.0
Requirivel,rekiɾiʋel,preciso,necessary,adjective,English,,,"Requirivel, preciso. — Ingl. requirable.",preciso,,174.0
Resgueto,rezgeto,resgate,ransom,noun,,,,"Resgueto, resgate. Res-guetà,, resgatar.",resgate,,174.0
Resolvá,rezolʋaː,resolver,solve,verb,,,,"Resolva, resolver.",resolver,,174.0
Respeitado,respeitado,respeitável,respectable,adjective,,,,"Respeitado, respeitável. Cfr. agradado.",respeitável,,174.0
Respéto,respeːto,respeito,respect,noun,,,,"Respéto, respeito (t. us.).",respeito,,174.0
Resplandente,resplandente,"resplendente, resplandecente",resplendent,adjective,,,,"Resplandente, resplando-so, resplendente, resplandecente.","resplendente, resplandecente",,174.0
resplandoso,resplandozo,"resplendente, resplandecente",resplendent,adjective,,,,"Resplandente, resplando-so, resplendente, resplandecente.","resplendente, resplandecente",,174.0
Responsibilidade,responsibilidade,responsabilidade,responsibility,noun,,,"O Bruffador, i periódico","Responsibilidade {Br. i), responsabilidade.",responsabilidade,,174.0
Restanto,restanto,restante,remnant,adjective,,,,"Restante, restante. Cír.bas-tanto, rebeldo.",restante,,174.0
Restorá,restoɾaː,"restaurar, instituir","restore, institute",verb,,,,"Restorà, restaurar; instituir. Restoração, restauração. — Infl. do ingl. to restore.","restaurar, instituir",,174.0
Restoração,restoɾasaːo,restauração,restoration,noun,English,,,,restauração,,
Retorná,retoɾnaː,"retornar, restituir",return,verb,,,,"Retoma, retornar; restituir (desus.). Retoma, retorno. Dial. coch.",retornar Restituir,,174.0
Retórna,retoːɾna,retorno,return,noun,Cochin creole,,,,retorno,,
Revereno,reʋeɾeno,reverendo,reverend,noun,,,"O Bruffador, ii periódico","Revereno {Br. 2), reverendo.",reverendo,,174.0
Rexinol,reʃinol,rouxinol,nightingale,noun,,Portuguese-based creoles of Indian mainland,,"Rexinol, rouxinol. Reixinol: vulg. no cont.",rouxinol,,174.0
Rezão,rezaːo,razão,reason,noun,"Capeverdean creole, Cochin creole, Macao creole","Old Portuguese, Dialectal Portuguese",,"Rezão, rezan (fórm. mod.), razão. Rezonavel, razoável. Re^ão: dial. cochmac. Re:fan: dial. cab. — Re:^ão: port. arch. e Dialetal Portuguese.",razão,,174.0
rezan,rezan,razão,reason,noun,"Capeverdean creole, Cochin creole, Macao creole","Old Portuguese, Dialectal Portuguese",,"Rezão, rezan (fórm. mod.), razão. Rezonavel, razoável. Re^ão: dial. cochmac. Re:fan: dial. cab. — Re:^ão: port. arch. e Dialetal Portuguese.",razão,,174.0
Rezonavel,rezonaʋel,razoável,fair,adjective,,,,,razoável,,
Revolá,reʋolaː,revolver,turn over,verb,,,,"Revolà, revolver.",revolver,,174.0
Rheumatism,reumatizm,reumatismo,rheumatism,noun,,,,"Rheumatism, rheumatismo.",reumatismo,,174.0
Riba,riba,"arriba, em cima, sobre","up, above, over",noun,"Macao creole, Mangalor creole, Singapore creole",,,"Riba, ribè, arriba, em cima, sobre. Dial. singpmac. Dial. mang. rib.","arriba, em cima, sobre",,174.0
ribè,ribeː,"arriba, em cima, sobre","up, above, over",noun,"Macao creole, Mangalor creole, Singapore creole",,,"Riba, ribè, arriba, em cima, sobre. Dial. singpmac. Dial. mang. rib.","arriba, em cima, sobre",,174.0
Richo,rit̠ʃo,rico,rich,adjective,English,"Diu creole, Daman creole",,"Richo, riqueiro (p. us.), rico (p. us.). Dial. nort. rich. — Infl. do ingl. rich.",rico,pouco usado,174.0
riqueiro,rikeiɾo,rico,rich,adjective,English,"Diu creole, Daman creole",,"Richo, riqueiro (p. us.), rico (p. us.). Dial. nort. rich. — Infl. do ingl. rich.",rico,pouco usado,174.0
Riscá,riskaː,arriscar,risk,verb,Macao creole,,,"Risca, arriscar. Dial. mac.",arriscar,,174.0
Riu,riu,rio,river,noun,Mangalor creole,,,"Riu, rio. Dial. mang.",rio,,174.0
Rodiá,rodiaː,rodear,encompass,verb,,,,"Rodiá, rodear.",rodear,,174.0
Róga,roːga,"rogo, prece",prayer,noun,,,,"Roga, rogo (t. us.), prece.","rogo, prece",,174.0
Roido,rojdo,ruído,noise,noun,,,,"Roido, ruido. Cfr. coidado.",ruído,,174.0
Róla,roːla,rolo,roll,noun,,,,"Rola, rolo.",rolo,,174.0
Rompá,rompaː,romper,disrupt,verb,,,,"Rompa, romper.",romper,,174.0
Ronchà,ront̠ʃaː,roncar,snore,verb,,,,"Ronchà, roncar. Cfr. ranchá.",roncar,,174.0
Rondade,rondade,"ruindade, imprecação",badness,noun,Macao creole,,O Comer de Alma,"Rondade, ruindade, imprecação. Us. t. como V. em C. A.: Já rondade? = rogaste pragas ? Rondai (C A.)^ rogar pragas. Rondade: dial. mac.","ruindade, imprecação",,175.0
Rosairo,rozaiɾo,rosário,rosary,noun,,,,"Rosairo, rosário. Cfr. re-frigeiro.",rosário,,175.0
Rostè,rosteː,rosto,face,noun,,,,"Rostè, rosto (t. us.).",rosto,,175.0
Rota,rota,"rotim, bengala","walking stick, cane",noun,English,All Portuguese-based creoles of India,,"Rota, rotim [Calamus ro-tang) ; bengala. Comm. T. em Gôa; em indo-ingl. {raítan). —Malaio jVjj (rôtan). «Cordas grossas de rotas (que são feitas de humas varas que se muyto brandam)». Gare. «Rotin; ro-tang, roseau des Indes, canne faite de la tige du rotin; du malay rotãn». Aug. Scheler {Diction. d'étymologie fran-çaise). Rotados, golpes de rota, chibatadas.","rotim, bengala",,175.0
Rotados,rotados,"golpes de rota, chibatadas",lashes,noun,,,,,"golpes de rota, chibatadas",,
Rubá,rubaː,roubar,steal,verb,Macao creole,,,"Rubá, roubar. Rubador, roubador. Rubação, roubo. Dial. mac.",roubar,,175.0
Rubador,rubadoɾ,ladrão,thief,noun,Macao creole,,,,ladrão,,
Rubação,rubasaːo,roubo,theft,noun,Macao creole,,,,roubo,,
Rudela,rudela,rodela,"disc, slice",noun,,,,"Rudela, rodela.",rodela,,175.0
Ruino,ruino,ruína,ruin,noun,,,,"Ruino, ruvína, ruvinação, ruina. Ruiná, ruvinà, arruinar. Cfr. savode, perdová.",ruina,,175.0
ruvína,ruʋiːna,ruína,ruin,noun,,,,"Ruino, ruvína, ruvinação, ruina. Ruiná, ruvinà, arruinar. Cfr. savode, perdová.",ruina,,175.0
ruvinação,ruʋinasaːo,ruína,ruin,noun,,,,"Ruino, ruvína, ruvinação, ruina. Ruiná, ruvinà, arruinar. Cfr. savode, perdová.",ruina,,175.0
Ruiná,ruinaː,arruinar,ruin,verb,,,,,arruinar,,
ruviná,ruʋinaː,arruinar,ruin,verb,,,,,arruinar,,
Rule,rule,regra,rule,noun,English,,,"Rule (pron. rú/), regra. — Ingl.",regra,,175.0
Rumpé,rumpeː,romper,disrupt,verb,,,,"Rumpé, romper.",romper,,175.0
Ruva,ruʋa,rua,street,noun,,,,"Ruva, rua (mais us.). Cff. corôva.",rua,,175.0
Saberoso,sabeɾozo,saboroso,delicious,adjective,,,,"Saberoso, sabaroso, sa-broso (fórm. mod.), saboroso. Cfr. amaroso.",saboroso,,175.0
sabaroso,sabaɾozo,saboroso,delicious,adjective,,,,"Saberoso, sabaroso, sa-broso (fórm. mod.), saboroso. Cfr. amaroso.",saboroso,,175.0
sabroso,sabɾozo,saboroso,delicious,adjective,,,,"Saberoso, sabaroso, sa-broso (fórm. mod.), saboroso. Cfr. amaroso.",saboroso,,175.0
Saco,sako,"saco, algibeira","bag, pocket",noun,Sinhala,,,"Saco, sacco; algibeira. T. em singl.","saco, algibeira",,175.0
Sacrifiço,sakɾifiso,sacrifício,sacrifice,noun,,,,"Saorifiso (f), sacrifício. Cfr. palaso.",sacrifício,,175.0
sagovate,sagoʋate,"«saguate», presente, mimo",gift,noun,Konkani,All Portuguese-based creoles of India,,"SaGoa creolete, sagovate (mais us.), «saguate», presente, mimo. Comm. T. em Gôa. — Konk. ^TTJTcTTrT (sâguvât), do sansk. ■^TÍTrl (svâgata)^ acolhimento, recepção.","«saguate», presente, mimo",,175.0
sagoate,sagoate,"«saguate», presente, mimo",gift,noun,Konkani,All Portuguese-based creoles of India,,"SaGoa creolete, sagovate (mais us.), «saguate», presente, mimo. Comm. T. em Gôa. — Konk. ^TTJTcTTrT (sâguvât), do sansk. ■^TÍTrl (svâgata)^ acolhimento, recepção.","«saguate», presente, mimo",,175.0
Sahinho,saiɲo,saída,exit,noun,,,,"Sahinlio, sabida.",saída,,175.0
Salutá,salutaː,saudar,salute,verb,English,,,"Salutá, saudar. Salutação, saudação. — Infl. do ingl. to salute, salutation.",saudar,,175.0
Salutação,salutasaːo,saudação,greeting,noun,,,,,saudação,,
Sandê,sandeː,acender,light up,verb,"Capeverdean creole, Macao creole",,,"Sandê, sandà, accender. Sandê: dial. mac. Dial. cab. cendê.",acender,,175.0
sandà,sandaː,acender,light up,verb,"Capeverdean creole, Macao creole",,,"Sandê, sandà, accender. Sandê: dial. mac. Dial. cab. cendê.",acender,,175.0
Santá,santaː,sentar-se,sit down,verb,"Capeverdean creole, Macao creole, Mangalor creole",,,"Santa, sentar-se.Dial.mangde Mahé, mac. Dial. cab. sinta.",sentar-se,,175.0
Santildade,santildade,santidade,holiness,noun,,,"O Bruffador, i periódico","Santildade {Br. i), santidade.",santidade,,175.0
Sápier,saːpieɾ,"carcereiro, meirinho","jailer, bailiff",noun,Dutch,,,"Sápier, séper (A^. T.), sé-pir [Baiit..)^ carcereiro; meirinho.—Holl. cipier.","carcereiro, meirinho",,175.0
séper,seːpeɾ,"carcereiro, meirinho","jailer, bailiff",noun,Dutch,,,"Sápier, séper (A^. T.), sé-pir [Baiit..)^ carcereiro; meirinho.—Holl. cipier.","carcereiro, meirinho",,175.0
Sapteiro,sapteiɾo,sapateiro,shoemaker,noun,,,,"Sapteiro, sapateiro.",sapateiro,,175.0
Sará,saɾaː,serrar,saw,verb,,Portuguese-based creoles of Indian mainland,,"Sara, serrar. Sarrar: no cont. Cfr. ará.",serrar,,175.0
Sarado,saɾado,cerrado,sawn,adjective,"Macao creole, Mangalor creole",,,"Sarado, cerrado. Dial. mangmac.",cerrado,,175.0
Sariants,saɾiants,quadrilheiros,hechmen,noun,,,,"Sariants, quadrilheiros.",quadrilheiros,,175.0
Sastra,sastɾa,boa sorte,good luck,noun,,,,"Sastra, ^ buena-dicha. — Sansk. ÍH^T^ (sastra)^ sciencia.",boa sorte,,175.0
Satisfazido,satisfazido,satisfeito,satisfied,adjective,,,,"Satisfazído, satisfeito.",satisfeito,,175.0
Satisfeitomente,satisfeitomente,satisfatoriamente,satisfactorily,adverb,,,,"Satisfeitomente, satisfacto-riamente.",satisfacto-riamente,,175.0
Saude,saude,"saúde, são, sadio","health, healthy",noun,,,,"Saúde, saode, savôdi (fórm. mod.), saúde; são, sadio.- Cfr. fome, secura.","saúde; são, sadio",,175.0
saode,saode,"saúde, são, sadio","health, healthy",noun,,,,"Saúde, saode, savôdi (fórm. mod.), saúde; são, sadio.- Cfr. fome, secura.","saúde; são, sadio",,175.0
savôdi,saʋoːdi,"saúde, são, sadio","health, healthy",noun,,,,"Saúde, saode, savôdi (fórm. mod.), saúde; são, sadio.- Cfr. fome, secura.","saúde; são, sadio",,175.0
Saudição,saudisaːo,saudação,greeting,noun,,,Novo testamento,"Saudição (N. T"".), saudação. Cfr. salutação.",saudação,,175.0
Saúdo,sauːdo,sábado,saturday,noun,,,,"Saúdo, saudo-dia, sabbado. Cfr. beudo.",sábado,,176.0
saudo-dia,saudo dia,sábado,saturday,noun,,,,"Saúdo, saudo-dia, sabbado. Cfr. beudo.",sábado,,176.0
Sayão,sajaːo,"tristeza, triste, sentido","sadness, sad, feeling",noun,Macao creole,,,"Sayão, sayán (fórm. mod.), tristeza; triste, sentido. Dial. mac. saian. — Malaio ^^-*-{sãyang).","tristeza; triste, sentido",,176.0
sayán,sajaːn,"tristeza, triste, sentido","sadness, sad, felt",noun,Macao creole,,,"Sayão, sayán (fórm. mod.), tristeza; triste, sentido. Dial. mac. saian. — Malaio ^^-*-{sãyang).","tristeza; triste, sentido",,176.0
Secado,sekado,"seco, paralítico","dry, paralyzed",noun,,,,"Secado, secco; paralytico.","seco, paralítico",,176.0
Secta,sekta,seita,sect,noun,English,,,"Secta, secto, seita. — Ingl. sect.",seita,,176.0
secto,sekto,seita,sect,noun,English,,,"Secta, secto, seita. — Ingl. sect.",seita,,176.0
Secura,sekuɾa,"secura, sede, sedento","dryness, thirst, thirsty",noun,,,,"Secura, seccura; sede (de-sus.); sedento. Secura-chão, a aridez da terra.","secura, sede, sedento",,176.0
Secura-chão,sekuɾa t̠ʃaːo,a aridez da terra,dryness of the land,noun,,,,,a aridez da terra,,
Sedomente,sedomente,"cedo, mais cedo, em tempo",sooner,adverb,,,,"Sedomente, cedo, mais cedo, em tempo. Cfr. sempremente, tantomente.","cedo, mais cedo, em tempo",,176.0
Ségel,seːd̠ʒel,"sigilo, selo","secrecy, seal",noun,,,,"Sege), sigillo; sello.","sigilo, selo",,176.0
Segredè,segɾedeː,"segredo, secreto",secret,noun,,,,"Segrede, segrédi, segradè (p. us.), segredo; secreto. Se-gredomente, em segredo, secretamente.","segredo, secreto",pouco usado,176.0
segrédi,segɾeːdi,"segredo, secreto",secret,noun,,,,"Segrede, segrédi, segradè (p. us.), segredo; secreto. Se-gredomente, em segredo, secretamente.","segredo, secreto",pouco usado,176.0
segradè,segɾadeː,"segredo, secreto",secret,noun,,,,"Segrede, segrédi, segradè (p. us.), segredo; secreto. Se-gredomente, em segredo, secretamente.","segredo, secreto",pouco usado,176.0
Seguedor,segedoɾ,seguidor,follower,noun,,,,"Seguedor, seguidor.",seguidor,,176.0
Seguente,segente,seguinte,next,adjective,,,,"Seguente, segunte, seguinte.",seguinte,,176.0
segunte,segunte,seguinte,next,adjective,,,,"Seguente, segunte, seguinte.",seguinte,,176.0
Seguiador,segiadoɾ,seguidor,follower,noun,,,,"Seguiador {N. J"".), seguidor.",seguidor,,176.0
Seguindo,segindo,seguinte,next,adjective,,,catecismo,"Seguindo {Cath.), seguinte.",seguinte,,176.0
Seguradomente,seguɾadomente,seguramente,surely,adverb,,,,"Seguradomente, seguramente.",seguramente,,176.0
Seisenta,seizenta,sessenta,sixty,numeral,,,,"Seisenta, sessenta.",sessenta,,176.0
Seisto,seisto,sexto,sixth,numeral,,,,"Seisto, sexto.",sexto,,176.0
Seite,seite,sete,sete,numeral,,,,"Seite, sete (mais us.).",sete,,176.0
Séja,seːd̠ʒa,"seja, sede","be, thirst",verb,,,,"Seja, seija, seja; sede.","seja, sede",,176.0
seija,seid̠ʒa,"seja, sede","be (subjunctive), thirst",verb,,,,"Seja, seija, seja; sede.","seja, sede",,176.0
Sem,sem,"sem, sim","without, yes",preposition,Cochin creole,,,"Sem, sem; sim. Dial. coch.","sem, sim",,176.0
Semalhança,semaʎansa,semelhança,similarity,noun,,,"O Bruffador, i periódico","Semalhança {Br. i), seme-Ihancè, similhança.",semelhança,,176.0
semeIhancè,semeianseː,semelhança,similarity,noun,,,"O Bruffador, i periódico","Semalhança {Br. i), seme-Ihancè, similhança.",semelhança,,176.0
Sementria,sementɾia,sementeira,seeding,noun,,,,"Sementria, sementeira.",sementeira,,176.0
Sempetemo,sempetemo,sempiterno,everlasting,adjective,,,,"Sempetemo, sempretemo, sempieterno, sempiterno.",sempiterno,,176.0
sempretemo,sempɾetemo,sempiterno,everlasting,adjective,,,,"Sempetemo, sempretemo, sempieterno, sempiterno.",sempiterno,,176.0
sempieterno,sempieteɾno,sempiterno,everlasting,adjective,,,,"Sempetemo, sempretemo, sempieterno, sempiterno.",sempiterno,,176.0
Sen,sen,sem,without,preposition,,,,"Sen, sem.",sem,,176.0
Senan,senan,senão,unless,adverb,,,,"Senan (fórm. mod.j, senão.",senão,,176.0
Senhoris,seɲoɾis,senhor,lord,noun,,,Bautismo,Senhoris (Baut.). senhor.,senhor,,176.0
Sentencia,sentensia,sentença,judgement,noun,,,,"Sentencia, sentença. Cfr. presencia, justicia.",sentença,,176.0
Seperá,sepeɾaː,separar,separate,verb,,,,"Seperà, separar. Separação, separação (t. us.).",separar,,176.0
Separação,sepaɾasaːo,separação,splitting,noun,,,,,separação,,
Sepiá,sepiaː,cepilhar,flatten,verb,,,,"Sepiá, cepilhar. Cfr. embriá.",cepilhar,,176.0
Sepulturo,sepultuɾo,sepultura,grave,noun,,,,"Sepulturo, sepultura.",sepultura,,176.0
Séra,seːɾa,serra,saw,noun,,,,"Séra, serra (peixe).",serra,,176.0
Seraphs,seɾafs,serafins,seraphim,noun,English,,,"Seraphs, seraphins. — Ingl.",serafins,,176.0
Serezan,seɾezan,sem-razão,without reason,adverb,,,,"Serezan, semrazão.",semrazão,,176.0
Serioso,seɾiozo,sério,serious,adjective,,,,"Serioso, serio. Cfr. varioso, impioso.",sério,,176.0
Servideira,seɾʋideiɾa,servidora,servant,noun,,,,"Servideira, servidora. Cfr. confiadeira, mercadeira.",servidora,,176.0
Sés,seːs,seis,six,numeral,Macao creole,,,"Sés, seis (mais us.). Dial. mac.",seis,,176.0
Sestomo,sestomo,sexto,sixth,numeral,,,,"Sestomo, sexto. V. seisto.",sexto,,176.0
Seve,seʋe,sebe,hedge,noun,,,,"Seve, sebe. Cfr. avelha.",sebe,,176.0
Significão,signifikaːo,significação,meaning,noun,,,"O Bruffador, i periódico","Significão {Br. i), significação. Cfr. declarão.",significação,,176.0
Siguier,sigieɾ,seguidor,follower,noun,,,,"Siguier (p. us.), seguidor.",seguidor,pouco usado,176.0
Silente,silente,"silencioso, calado",silent,noun,English,,,"Silente, silencioso, calado. Silentemente, silenciosamente. — Ingl. silent. Em port. é poet. V. Dicc. Contemp.","silencioso, calado",poético,176.0
Silentemente,silentemente,silenciosamente,quietly,adverb,English,,,,silenciosamente,poético,
Simiá,simiaː,semear,sow,verb,,,,"Simiá, semear. Mais us. bruffá.",semear,,176.0
Simple,simple,simples,simple,adjective,Macao creole,Portuguese-based creoles of Indian mainland,,"Simple, simplo, simples. Dial. mac. Dialectal no cont.",simples,,176.0
simplo,simplo,simples,simple,adjective,Macao creole,Portuguese-based creoles of Indian mainland,,"Simple, simplo, simples. Dial. mac. Dialectal no cont.",simples,,176.0
Sinceiro,sinseiɾo,sincero,sincere,adjective,,,,"Sinceiro, sincero.",sincero,,176.0
Sincoventè,sinkoʋenteː,cinquenta,fifty,numeral,,,,"Sincoventè, cincoenta.",cinquenta,,176.0
Sinhárè,siɲaːɾeː,senhora,lady,noun,"Capeverdean creole, Diu creole",,,"Sinhàrè, senhora. Dial. div. senhára. Dial. cab. sinhâra, nhâra.",senhora,,176.0
Sinho,siɲo,vizinho,neighbor,noun,,,,"Sinh, vizinho. Cfr. linho.",vizinho,,176.0
Sinté,sinteː,sentir,feel,verb,Cochin creole,,,"Sinté, sentir. Sintemento, sentimento. Dial. coch. Cfr. jnintê.",sentir,,176.0
Sintemento,sintemento,sentimento,feeling,noun,,,,,sentimento,,
Sintido,sintido,"sentido, senso",sense,noun,,,,"Sintido, sentido; senso.","sentido, senso",,176.0
Siome,siome,ciúme,jealousy,noun,,,,"Siome, ciúme.",ciúme,,176.0
Sir,siɾ,senhor,sir,noun,English,,,Sir (pr. sar\ senhor. — Ingl.,senhor,,176.0
Sirvidor,siɾʋidoɾ,"servidor, criado",servant,noun,,,,"Sirvidor, servidor, creado (desus.).","servidor, criado",,176.0
Siso,sizo,siso,wisdom,noun,,,,Siso (p. us.). V. cizo.,siso,pouco usado,176.0
Sistê,sisteː,assistir,watch,verb,,,,"Sistê, assistir.",assistir,,176.0
Slack,zlakk,"laxo, frouxo, fraco","lax, loose, weak",noun,English,,"O Bruffador, ii periódico","Slaok, slec {Br. 2), laxo, frouxo; fraco. — Ingl.","laxo, frouxo, fraco",,177.0
